"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GIGE","SoFi Gig Economy ETF","19.3933","$7.76M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gige",
"SAQN","Software Acquisition Group Inc.","9.9","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/saqn",
"SAQNU","Software Acquisition Group Inc.","10.455","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/saqnu",
"SAQNW","Software Acquisition Group Inc.","0.85","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/saqnw",
"SOHU","Sohu.com Limited ","13.75","$539.39M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","20.7","$874.8M","2010","n/a","n/a","https://old.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","17.71","$284.16M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","102.74","$4.99B","2015","Technology","Semiconductors","https://old.nasdaq.com/symbol/sedg",
"SLNO","Soleno Therapeutics, Inc.","2.85","$127.28M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/slno",
"SLGL","Sol-Gel Technologies Ltd.","14.89","$303.57M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/slgl",
"SLDB","Solid Biosciences Inc.","3.79","$174.29M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/sldb",
"SNGX","Soligenix, Inc.","1.66","$34.28M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.23","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sngxw",
"SOLY","Soliton, Inc.","11.61","$196.58M","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/soly",
"SONM","Sonim Technologies, Inc.","3.56","$72.47M","2019","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/sonm",
"SNOA","Sonoma Pharmaceuticals, Inc.","4.26","$7.57M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snoa",
"SNOAW","Sonoma Pharmaceuticals, Inc.","0.0037","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snoaw",
"SONO","Sonos, Inc.","15.36","$1.67B","2018","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/sono",
"SPHS","Sophiris Bio, Inc.","0.6317","$21.78M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","4.54","$87.64M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","3.41","$561.05M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","6.57","$93.77M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25.98","$41.83M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohob",
"SOHON","Sotherly Hotels Inc.","26.1427","$28.23M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohon",
"SOHOO","Sotherly Hotels Inc.","26.05","$35.22M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohoo",
"SFBC","Sound Financial Bancorp, Inc.","37","$95.01M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/sfbc",
"SMMC","South Mountain Merger Corp.","9.99","$312.19M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmc",
"SMMCU","South Mountain Merger Corp.","10.3831","$324.47M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmcu",
"SMMCW","South Mountain Merger Corp.","0.9","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmcw",
"SPFI","South Plains Financial, Inc.","20.89","$376.17M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/spfi",
"SSB","South State Corporation","86.12","$2.91B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","42.4","$323.03M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","37.56","$345.62M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.98","$386.42M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","36.96","$1.25B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbsi",
"SY","So-Young International Inc.","14.07","$1.44B","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/sy",
"SP","SP Plus Corporation","42.15","$967.29M","n/a","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","1.12","$23.63M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","9.37","$329.63M","2014","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","25.31","$93.83M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/spkep",
"SPAR","Spartan Motors, Inc.","17.62","$611.91M","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","13.35","$485.24M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","23.56","$116.62M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","3.26","$368.29M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sppi",
"SPRO","Spero Therapeutics, Inc.","9.35","$178.85M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","0.805","$3.03M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.2895","$6.22M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","1.9892","$29.05M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","40","$2.74B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/save",
"STXB","Spirit of Texas Bancshares, Inc.","22.91","$418.09M","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/stxb",
"SPLK","Splunk Inc.","154.52","$24.1B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","11.6","$218.71M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","7.98","$344.98M","2014","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","1.52","$25.04M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sbph",
"SWTX","SpringWorks Therapeutics, Inc.","36.94","$1.59B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/swtx",
"FUND","Sprott Focus Trust, Inc.","7.31","$203.01M","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/fund",
"SPT","Sprout Social, Inc","17.7","$847.55M","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/spt",
"SFM","Sprouts Farmers Market, Inc.","18.02","$2.13B","2013","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","56.22","$1.96B","2010","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/spsc",
"SRAX","SRAX, Inc.","2.5558","$35.77M","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/srax",
"SSNC","SS&C Technologies Holdings, Inc.","63.14","$15.96B","2010","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ssnc",
"SSRM","SSR Mining Inc.","17.72","$2.18B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ssrm",
"STAA","STAAR Surgical Company","35.41","$1.58B","n/a","Health Care","Ophthalmic Goods","https://old.nasdaq.com/symbol/staa",
"SRAC","Stable Road Acquisition Corp.","9.88","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/srac",
"SRACU","Stable Road Acquisition Corp.","10.24","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sracu",
"SRACW","Stable Road Acquisition Corp.","0.915","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sracw",
"STAF","Staffing 360 Solutions, Inc.","0.811","$7.04M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","82.14","$1.4B","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/stmp",
"STND","Standard AVB Financial Corp.","30.3261","$142.14M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stnd",
"SBLK","Star Bulk Carriers Corp.","11.48","$1.1B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sblk",
"SBLKZ","Star Bulk Carriers Corp.","26.07","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sblkz",
"SBUX","Starbucks Corporation","90.53","$106.92B","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/sbux",
"STFC","State Auto Financial Corporation","30.77","$1.34B","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/stfc",
"MITO","Stealth BioTherapeutics Corp.","3.05","$106.85M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mito",
"GASS","StealthGas, Inc.","3.5","$140.16M","2005","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/gass",
"STCN","Steel Connect, Inc.","1.5403","$95.21M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/stcn",
"STLD","Steel Dynamics, Inc.","33.54","$7.23B","1996","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","0.6734","$32.44M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/smrt",
"STML","Stemline Therapeutics, Inc.","10.25","$513.83M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/stml",
"SRCL","Stericycle, Inc.","61.87","$5.64B","1996","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/srcl",
"SBT","Sterling Bancorp, Inc.","7.94","$398.61M","2017","Finance","Savings Institutions","https://old.nasdaq.com/symbol/sbt",
"STRL","Sterling Construction Company Inc","14.13","$391.67M","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","42","$3.53B","1993","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/shoo",
"SFIX","Stitch Fix, Inc.","23.98","$2.44B","2017","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/sfix",
"SYBT","Stock Yards Bancorp, Inc.","40.75","$920.86M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sybt",
"STOK","Stoke Therapeutics, Inc.","25.4","$831.34M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/stok",
"BANX","StoneCastle Financial Corp","22.3","$146.27M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banx",
"STNE","StoneCo Ltd.","41.88","$11.62B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/stne",
"SSKN","Strata Skin Sciences, Inc.","2.18","$71.73M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","20.51","$1.12B","1994","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/ssys",
"STRA","Strategic Education, Inc.","159.52","$3.5B","1996","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/stra",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","24.535","$24.54M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hndl",
"STRT","Strattec Security Corporation","22.5","$85.66M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","30","$245.92M","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/strs",
"STRM","Streamline Health Solutions, Inc.","1.42","$43.66M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","2.23","$120.88M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sbbp",
"SUMR","Summer Infant, Inc.","0.3308","$6.27M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","25.06","$312.56M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","12.8302","$77.87M","2006","n/a","n/a","https://old.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","1.45","$97.41M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/smmt",
"WISA","Summit Wireless Technologies, Inc.","0.6229","$15.49M","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/wisa",
"SNDE","Sundance Energy Inc. ","18.8294","$129.46M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/snde",
"SNDL","Sundial Growers Inc.","3","$318.87M","2019","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/sndl",
"SNSS","Sunesis Pharmaceuticals, Inc.","0.3998","$44.51M","2005","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","2.9","$254.94M","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","7.89","$1.32B","2005","Technology","Semiconductors","https://old.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","15","$1.77B","2015","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/run",
"SUNW","Sunworks, Inc.","1.25","$6.6M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/sunw",
"SLGG","Super League Gaming, Inc.","2.695","$23.1M","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/slgg",
"SPCB","SuperCom, Ltd.","0.6795","$11.07M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","0.2448","$4.34M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/scon",
"SGC","Superior Group of Companies, Inc.","13.82","$210.84M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","23.645","$1.24B","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","1.38","$26.28M","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/sprt",
"SURF","Surface Oncology, Inc.","2.26","$63.02M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/surf",
"SGRY","Surgery Partners, Inc.","15.43","$776.27M","2015","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","40.66","$552.5M","1998","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srdx",
"STRO","Sutro Biopharma, Inc.","11.95","$275.93M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/stro",
"SSSS","Sutter Rock Capital Corp.","6.84","$130.05M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ssss",
"SIVB","SVB Financial Group","256.11","$13.21B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivb",
"SIVBP","SVB Financial Group","26.045","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivbp",
"SVMK","SVMK Inc.","19.06","$2.57B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/svmk",
"SYKE","Sykes Enterprises, Incorporated","35.825","$1.48B","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/syke",
"SYNC","Synacor, Inc.","1.54","$60.35M","2012","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","12.97","$117.17M","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","68.98","$2.31B","2002","Technology","Semiconductors","https://old.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","5.87","$264.53M","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","8.85","$240.19M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sndx",
"SYNH","Syneos Health, Inc.","59.95","$6.22B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/synh",
"SYBX","Synlogic, Inc.","2.86","$92.35M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","148.67","$22.38B","1992","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/snps",
"SES","Synthesis Energy Systems, Inc.","7.18","$9.92M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ses",
"THOR","Synthorx, Inc.","69.48","$2.25B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/thor",
